date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm,rpm_7d_avg,anomaly_type,anomaly_detail
2026-02-26,sports,desktop,MX,top_banner,3063,2962,3589,59,8.17,0.967026,1.211681,0.016439,2.66732,2.2764,,impressions_gt_matched_requests,impressions (3589) is greater than matched_requests (2962).
2026-03-01,technology,desktop,AR,video_preroll,535,515,1405,7,2.89,0.962617,2.728155,0.004982,5.401869,2.05694,3.715529,impressions_gt_matched_requests,impressions (1405) is greater than matched_requests (515).
2026-03-29,news,desktop,US,video_preroll,1529,1201,1161,22,3.18,0.785481,0.966694,0.018949,2.079791,2.739018,6.6950650000000005,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0798; previous 7-day average is 6.6951.
2026-03-29,news,mobile,AR,video_preroll,1120,1043,942,10,1.22,0.93125,0.903164,0.010616,1.089286,1.295117,3.374971857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0893; previous 7-day average is 3.3750.
2026-03-29,news,mobile,BR,sidebar_rectangle,6586,5827,4686,46,3.62,0.884756,0.804187,0.009816,0.549651,0.772514,1.8836908571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5497; previous 7-day average is 1.8837.
2026-03-29,news,mobile,BR,video_preroll,4078,3277,2910,14,4.66,0.80358,0.888007,0.004811,1.142717,1.601375,2.858088571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1427; previous 7-day average is 2.8581.
2026-03-29,news,mobile,MX,in_article,3327,2760,2297,10,4.57,0.829576,0.832246,0.004354,1.37361,1.989552,2.0032892857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3736; previous 7-day average is 2.0033.
2026-03-29,news,mobile,US,in_article,6451,5211,4322,20,5.21,0.807782,0.829399,0.004627,0.807627,1.20546,2.012168285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8076; previous 7-day average is 2.0122.
2026-03-29,news,mobile,US,top_banner,7959,7528,6310,187,6.72,0.945847,0.838204,0.029635,0.844327,1.064976,3.5576235714285716,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8443; previous 7-day average is 3.5576.
2026-03-29,news,tablet,BR,video_preroll,923,721,694,3,2.25,0.781148,0.962552,0.004323,2.437703,3.242075,3.3696591428571425,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4377; previous 7-day average is 3.3697.
2026-03-29,news,tablet,MX,video_preroll,404,352,309,2,0.41,0.871287,0.877841,0.006472,1.014851,1.326861,3.436717428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0149; previous 7-day average is 3.4367.
2026-03-29,news,tablet,US,top_banner,2341,2151,1876,52,2.53,0.918838,0.872152,0.027719,1.080735,1.348614,3.417770428571429,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0807; previous 7-day average is 3.4178.
2026-03-29,sports,desktop,AR,video_preroll,623,584,453,3,0.8,0.9374,0.775685,0.006623,1.284109,1.766004,2.7627521428571424,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2841; previous 7-day average is 2.7628.
2026-03-29,sports,desktop,BR,top_banner,6936,5725,5302,143,4.2,0.825404,0.926114,0.026971,0.605536,0.792154,1.929313857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6055; previous 7-day average is 1.9293.
2026-03-29,sports,desktop,BR,video_preroll,1990,1849,1644,15,2.12,0.929146,0.889129,0.009124,1.065327,1.289538,3.2815294285714285,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0653; previous 7-day average is 3.2815.
2026-03-29,sports,desktop,MX,in_article,2251,1905,1476,14,1.99,0.846291,0.774803,0.009485,0.884052,1.348238,1.8126667142857147,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8841; previous 7-day average is 1.8127.
2026-03-29,sports,desktop,US,top_banner,4331,3968,3244,37,8.18,0.916186,0.81754,0.011406,1.888709,2.521578,3.077967285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8887; previous 7-day average is 3.0780.
2026-03-29,sports,mobile,AR,top_banner,3009,2887,2553,45,2.77,0.959455,0.884309,0.017626,0.920572,1.084998,1.7852075714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9206; previous 7-day average is 1.7852.
2026-03-29,sports,mobile,BR,sidebar_rectangle,6324,5059,4085,90,4.53,0.799968,0.807472,0.022032,0.716319,1.108935,2.1451135714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7163; previous 7-day average is 2.1451.
2026-03-29,sports,mobile,BR,video_preroll,3097,2549,1986,13,2.95,0.823055,0.779129,0.006546,0.952535,1.485398,3.573729,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9525; previous 7-day average is 3.5737.
2026-03-29,sports,mobile,US,sidebar_rectangle,3895,3167,2880,38,3.81,0.813094,0.909378,0.013194,0.978177,1.322917,3.298751571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9782; previous 7-day average is 3.2988.
2026-03-29,sports,mobile,US,video_preroll,1655,1528,1292,16,4.11,0.923263,0.84555,0.012384,2.483384,3.181115,4.798828714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4834; previous 7-day average is 4.7988.
2026-03-29,sports,tablet,AR,video_preroll,283,234,184,3,0.49,0.826855,0.786325,0.016304,1.731449,2.663043,3.853846,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7314; previous 7-day average is 3.8538.
2026-03-29,sports,tablet,MX,video_preroll,309,277,212,2,0.46,0.89644,0.765343,0.009434,1.488673,2.169811,3.5815151428571426,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4887; previous 7-day average is 3.5815.
2026-03-29,sports,tablet,US,sidebar_rectangle,966,806,774,20,1.32,0.834369,0.960298,0.02584,1.36646,1.705426,2.566168571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3665; previous 7-day average is 2.5662.
2026-03-29,technology,desktop,AR,in_article,1442,1183,1138,34,1.17,0.820388,0.961961,0.029877,0.811373,1.02812,1.389367857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8114; previous 7-day average is 1.3894.
2026-03-29,technology,desktop,AR,top_banner,1929,1586,1474,15,1.13,0.822188,0.929382,0.010176,0.585796,0.766621,1.651457857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5858; previous 7-day average is 1.6515.
2026-03-29,technology,desktop,BR,top_banner,4630,4068,3568,74,3.65,0.878618,0.877089,0.02074,0.788337,1.022982,1.7366494285714287,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7883; previous 7-day average is 1.7366.
2026-03-29,technology,desktop,BR,video_preroll,1243,986,901,14,1.69,0.793242,0.913793,0.015538,1.359614,1.875694,3.066886,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3596; previous 7-day average is 3.0669.
2026-03-29,technology,desktop,MX,top_banner,1918,1561,1217,31,1.36,0.813869,0.779628,0.025472,0.709072,1.117502,1.6972437142857142,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7091; previous 7-day average is 1.6972.
2026-03-29,technology,desktop,US,in_article,2865,2496,2050,32,6.43,0.871204,0.821314,0.01561,2.244328,3.136585,3.1045797142857148,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2443; previous 7-day average is 3.1046.
2026-03-29,technology,desktop,US,sidebar_rectangle,1947,1699,1461,10,3.84,0.872625,0.859918,0.006845,1.972265,2.628337,2.752765,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9723; previous 7-day average is 2.7528.
2026-03-29,technology,desktop,US,video_preroll,1003,897,765,11,2.06,0.894317,0.852843,0.014379,2.053838,2.69281,5.8830864285714295,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0538; previous 7-day average is 5.8831.
2026-03-29,technology,mobile,AR,sidebar_rectangle,1457,1395,1199,32,1.34,0.957447,0.859498,0.026689,0.919698,1.117598,1.4090285714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9197; previous 7-day average is 1.4090.
2026-03-29,technology,mobile,BR,top_banner,8483,6912,5280,54,12.8,0.814806,0.763889,0.010227,1.5089,2.424242,2.0549592857142858,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5089; previous 7-day average is 2.0550.
2026-03-29,technology,mobile,BR,video_preroll,2119,1827,1550,16,2.12,0.862199,0.848385,0.010323,1.000472,1.367742,3.9401272857142855,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0005; previous 7-day average is 3.9401.
2026-03-29,technology,mobile,MX,in_article,2278,1950,1795,17,1.76,0.856014,0.920513,0.009471,0.772608,0.980501,1.5884357142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7726; previous 7-day average is 1.5884.
2026-03-29,technology,mobile,US,video_preroll,1386,1252,1182,21,3.71,0.903319,0.944089,0.017766,2.676768,3.138748,4.115385000000001,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.6768; previous 7-day average is 4.1154.
2026-03-29,technology,tablet,AR,top_banner,800,738,604,18,0.53,0.9225,0.818428,0.029801,0.6625,0.877483,1.3550015714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6625; previous 7-day average is 1.3550.
2026-03-29,technology,tablet,AR,video_preroll,231,206,174,2,0.24,0.891775,0.84466,0.011494,1.038961,1.37931,2.9189445714285718,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0390; previous 7-day average is 2.9189.
2026-03-29,technology,tablet,BR,sidebar_rectangle,1225,1180,1003,23,0.69,0.963265,0.85,0.022931,0.563265,0.687936,1.6470088571428572,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5633; previous 7-day average is 1.6470.
2026-03-29,technology,tablet,MX,in_article,811,748,625,17,0.43,0.922318,0.835561,0.0272,0.53021,0.688,2.313498857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5302; previous 7-day average is 2.3135.
2026-03-30,home,mobile,US,sidebar_rectangle,4938,4139,3158,573,6.03,0.838194,0.762986,0.181444,1.221142,1.909436,3.5892975714285713,high_ctr,ctr is 18.14% (threshold: 10%).
2026-03-30,sports,desktop,AR,video_preroll,615,510,881,5,3.07,0.829268,1.727451,0.005675,4.99187,3.484677,2.8209184285714284,impressions_gt_matched_requests,impressions (881) is greater than matched_requests (510).
2026-03-30,home,desktop,AR,sidebar_rectangle,1835,1455,1164,22,0.82,0.792916,0.8,0.0189,0.446866,0.704467,1.8780611428571425,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.4469; previous 7-day average is 1.8781.
2026-03-30,home,desktop,BR,top_banner,9367,7932,6364,113,5.0,0.846803,0.80232,0.017756,0.533789,0.785669,1.7696351428571429,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5338; previous 7-day average is 1.7696.
2026-03-30,home,desktop,BR,video_preroll,2956,2607,2330,34,4.45,0.881935,0.893748,0.014592,1.505413,1.909871,3.5886162857142856,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5054; previous 7-day average is 3.5886.
2026-03-30,home,desktop,MX,top_banner,4374,3947,3063,73,2.9,0.902378,0.776032,0.023833,0.663009,0.946784,2.1321724285714283,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6630; previous 7-day average is 2.1322.
2026-03-30,home,desktop,US,video_preroll,1948,1541,1340,13,2.86,0.791068,0.869565,0.009701,1.468172,2.134328,4.119926857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4682; previous 7-day average is 4.1199.
2026-03-30,home,mobile,AR,top_banner,4465,4320,3904,91,6.4,0.967525,0.903704,0.023309,1.433371,1.639344,2.0352539999999997,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4334; previous 7-day average is 2.0353.
2026-03-30,home,mobile,BR,top_banner,12902,11110,10268,117,15.31,0.861107,0.924212,0.011395,1.186638,1.49104,2.2818901428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1866; previous 7-day average is 2.2819.
2026-03-30,home,mobile,MX,top_banner,6762,6420,5996,113,3.94,0.949423,0.933956,0.018846,0.582668,0.657105,1.6930367142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5827; previous 7-day average is 1.6930.
2026-03-30,home,mobile,US,sidebar_rectangle,4938,4139,3158,573,6.03,0.838194,0.762986,0.181444,1.221142,1.909436,3.5892975714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2211; previous 7-day average is 3.5893.
2026-03-30,home,tablet,AR,top_banner,1324,1226,962,14,1.99,0.925982,0.784666,0.014553,1.503021,2.068607,2.2577587142857145,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5030; previous 7-day average is 2.2578.
2026-03-30,home,tablet,BR,sidebar_rectangle,2223,2113,2056,49,2.54,0.950517,0.973024,0.023833,1.1426,1.235409,2.0672037142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1426; previous 7-day average is 2.0672.
2026-03-30,home,tablet,BR,video_preroll,1041,841,676,2,2.78,0.807877,0.803805,0.002959,2.670509,4.112426,4.211677,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.6705; previous 7-day average is 4.2117.
2026-03-30,home,tablet,MX,top_banner,1779,1628,1246,13,2.09,0.915121,0.765356,0.010433,1.174817,1.677368,1.9086651428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1748; previous 7-day average is 1.9087.
2026-03-30,home,tablet,US,in_article,1957,1704,1620,39,1.95,0.87072,0.950704,0.024074,0.996423,1.203704,2.6983702857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9964; previous 7-day average is 2.6984.
2026-03-30,home,tablet,US,top_banner,2644,2064,1933,57,3.59,0.780635,0.936531,0.029488,1.357791,1.857217,3.2963151428571433,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3578; previous 7-day average is 3.2963.
2026-03-30,news,desktop,AR,in_article,1771,1502,1353,22,1.9,0.848108,0.900799,0.01626,1.07284,1.404287,2.3811415714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0728; previous 7-day average is 2.3811.
2026-03-30,news,desktop,US,top_banner,5276,5028,4677,64,4.98,0.952995,0.930191,0.013684,0.943897,1.064785,2.880752857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9439; previous 7-day average is 2.8808.
2026-03-30,news,mobile,BR,video_preroll,2917,2290,1975,26,3.6,0.785053,0.862445,0.013165,1.234145,1.822785,2.438020714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2341; previous 7-day average is 2.4380.
2026-03-30,news,mobile,MX,in_article,3242,2600,2222,35,3.29,0.801974,0.854615,0.015752,1.014806,1.480648,1.9115314285714287,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0148; previous 7-day average is 1.9115.
2026-03-30,news,mobile,MX,sidebar_rectangle,2183,1707,1304,19,1.1,0.781951,0.763913,0.014571,0.503894,0.843558,1.978706,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5039; previous 7-day average is 1.9787.
2026-03-30,news,mobile,US,in_article,5706,5520,4424,88,7.32,0.967403,0.801449,0.019892,1.28286,1.654611,1.9897417142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2829; previous 7-day average is 1.9897.
2026-03-30,news,mobile,US,video_preroll,1882,1804,1455,18,2.87,0.958555,0.806541,0.012371,1.524973,1.972509,3.951431142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5250; previous 7-day average is 3.9514.
2026-03-30,news,tablet,MX,in_article,1039,836,670,19,1.97,0.80462,0.801435,0.028358,1.896054,2.940299,2.538353428571429,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8961; previous 7-day average is 2.5384.
2026-03-30,news,tablet,MX,sidebar_rectangle,719,609,540,9,0.75,0.84701,0.8867,0.016667,1.043115,1.388889,1.6981089999999999,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0431; previous 7-day average is 1.6981.
2026-03-30,news,tablet,US,sidebar_rectangle,1043,889,752,17,0.97,0.852349,0.845894,0.022606,0.93001,1.289894,2.578137857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9300; previous 7-day average is 2.5781.
2026-03-30,news,tablet,US,video_preroll,543,498,405,2,1.1,0.917127,0.813253,0.004938,2.025783,2.716049,4.542239,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0258; previous 7-day average is 4.5422.
2026-03-30,sports,desktop,AR,sidebar_rectangle,1288,1085,953,20,1.36,0.842391,0.878341,0.020986,1.055901,1.427072,2.0265238571428568,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0559; previous 7-day average is 2.0265.
2026-03-30,sports,desktop,BR,sidebar_rectangle,2959,2328,1987,42,3.72,0.786752,0.853522,0.021137,1.257181,1.872169,2.0112454285714287,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2572; previous 7-day average is 2.0112.
2026-03-30,sports,desktop,MX,sidebar_rectangle,1433,1347,1032,8,1.84,0.939986,0.766147,0.007752,1.28402,1.782946,2.180850285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2840; previous 7-day average is 2.1809.
2026-03-30,sports,desktop,MX,video_preroll,815,774,701,11,2.14,0.949693,0.905685,0.015692,2.625767,3.052782,3.905313571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.6258; previous 7-day average is 3.9053.
2026-03-30,sports,desktop,US,video_preroll,1286,1026,899,8,2.51,0.797823,0.876218,0.008899,1.951788,2.791991,5.3368150000000005,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9518; previous 7-day average is 5.3368.
2026-03-30,sports,mobile,AR,in_article,1930,1797,1477,30,1.86,0.931088,0.821925,0.020311,0.963731,1.259309,2.2705145714285715,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9637; previous 7-day average is 2.2705.
2026-03-30,sports,mobile,BR,top_banner,8509,7190,5847,34,6.92,0.844988,0.813213,0.005815,0.813257,1.183513,1.7830275714285713,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8133; previous 7-day average is 1.7830.
2026-03-30,sports,mobile,BR,video_preroll,2488,2063,1660,8,2.29,0.82918,0.804653,0.004819,0.920418,1.379518,3.045578857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9204; previous 7-day average is 3.0456.
2026-03-30,sports,mobile,MX,video_preroll,1086,996,842,15,1.47,0.917127,0.845382,0.017815,1.353591,1.745843,2.328085857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3536; previous 7-day average is 2.3281.
2026-03-30,sports,mobile,US,video_preroll,1758,1585,1398,20,4.34,0.901593,0.882019,0.014306,2.468714,3.104435,4.96883,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4687; previous 7-day average is 4.9688.
2026-03-30,sports,tablet,AR,in_article,737,596,578,11,0.65,0.808684,0.969799,0.019031,0.881954,1.124567,2.047221,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8820; previous 7-day average is 2.0472.
2026-03-30,sports,tablet,AR,top_banner,734,625,566,17,0.51,0.851499,0.9056,0.030035,0.694823,0.90106,2.111766142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6948; previous 7-day average is 2.1118.
2026-03-30,sports,tablet,BR,sidebar_rectangle,1236,1032,861,9,1.94,0.834951,0.834302,0.010453,1.569579,2.253194,2.6944157142857144,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5696; previous 7-day average is 2.6944.
2026-03-30,sports,tablet,BR,top_banner,2467,2199,1758,46,3.69,0.891366,0.799454,0.026166,1.495744,2.098976,2.321271,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4957; previous 7-day average is 2.3213.
2026-03-30,sports,tablet,MX,in_article,845,678,576,15,0.71,0.802367,0.849558,0.026042,0.840237,1.232639,1.9206609999999997,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8402; previous 7-day average is 1.9207.
2026-03-30,sports,tablet,MX,top_banner,1076,1035,800,7,1.19,0.961896,0.772947,0.00875,1.105948,1.4875,1.574045142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1059; previous 7-day average is 1.5740.
2026-03-30,sports,tablet,US,in_article,1177,957,931,18,1.48,0.813084,0.972832,0.019334,1.257434,1.589689,3.714544142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2574; previous 7-day average is 3.7145.
2026-03-30,technology,desktop,AR,sidebar_rectangle,936,836,635,13,1.35,0.893162,0.759569,0.020472,1.442308,2.125984,2.020632714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4423; previous 7-day average is 2.0206.
2026-03-30,technology,desktop,BR,sidebar_rectangle,2527,2225,1865,41,1.47,0.880491,0.838202,0.021984,0.581717,0.788204,2.356903142857143,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5817; previous 7-day average is 2.3569.
2026-03-30,technology,desktop,BR,top_banner,4707,4004,3234,43,5.49,0.850648,0.807692,0.013296,1.166348,1.697588,1.564892285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1663; previous 7-day average is 1.5649.
2026-03-30,technology,desktop,BR,video_preroll,1483,1241,1069,21,2.74,0.836817,0.861402,0.019645,1.847606,2.563143,2.699360571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8476; previous 7-day average is 2.6994.
2026-03-30,technology,desktop,MX,in_article,1764,1402,1141,13,2.73,0.794785,0.813837,0.011394,1.547619,2.392638,2.3660442857142856,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5476; previous 7-day average is 2.3660.
2026-03-30,technology,desktop,US,sidebar_rectangle,1663,1348,1306,23,2.45,0.810583,0.968843,0.017611,1.473241,1.875957,2.669381714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4732; previous 7-day average is 2.6694.
2026-03-30,technology,mobile,AR,sidebar_rectangle,1135,900,854,4,0.64,0.792952,0.948889,0.004684,0.563877,0.749415,1.2827577142857145,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5639; previous 7-day average is 1.2828.
2026-03-30,technology,mobile,BR,in_article,5226,4488,3701,101,5.03,0.858783,0.824643,0.02729,0.962495,1.359092,1.7021555714285714,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9625; previous 7-day average is 1.7022.
2026-03-30,technology,mobile,BR,video_preroll,1748,1386,1347,10,2.09,0.792906,0.971861,0.007424,1.195652,1.551596,3.8527784285714284,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1957; previous 7-day average is 3.8528.
2026-03-30,technology,mobile,MX,in_article,2064,1633,1550,37,1.39,0.791182,0.949173,0.023871,0.67345,0.896774,1.4051131428571428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6734; previous 7-day average is 1.4051.
2026-03-30,technology,mobile,MX,sidebar_rectangle,1495,1301,1086,22,1.56,0.870234,0.834743,0.020258,1.043478,1.436464,1.8960824285714286,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0435; previous 7-day average is 1.8961.
2026-03-30,technology,mobile,US,sidebar_rectangle,2707,2319,1901,25,2.46,0.856668,0.81975,0.013151,0.908755,1.294056,3.3269228571428573,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9088; previous 7-day average is 3.3269.
2026-03-30,technology,mobile,US,top_banner,4599,3743,3133,64,4.36,0.813873,0.837029,0.020428,0.948032,1.391637,3.2007729999999994,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9480; previous 7-day average is 3.2008.
2026-03-30,technology,mobile,US,video_preroll,1173,953,874,2,2.11,0.812447,0.917104,0.002288,1.798806,2.414188,3.474469857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7988; previous 7-day average is 3.4745.
2026-03-30,technology,tablet,AR,sidebar_rectangle,383,359,326,3,0.32,0.937337,0.908078,0.009202,0.835509,0.981595,1.764984857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8355; previous 7-day average is 1.7650.
2026-03-30,technology,tablet,AR,video_preroll,184,173,146,1,0.19,0.940217,0.843931,0.006849,1.032609,1.30137,2.873663,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0326; previous 7-day average is 2.8737.
2026-03-30,technology,tablet,BR,in_article,1531,1376,1177,34,1.83,0.898759,0.855378,0.028887,1.195297,1.5548,1.9361627142857145,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1953; previous 7-day average is 1.9362.
2026-03-30,technology,tablet,BR,video_preroll,524,476,454,6,0.81,0.908397,0.953782,0.013216,1.545802,1.784141,4.169026857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5458; previous 7-day average is 4.1690.
2026-03-30,technology,tablet,MX,in_article,618,548,433,9,0.87,0.886731,0.790146,0.020785,1.407767,2.009238,2.0401632857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4078; previous 7-day average is 2.0402.
2026-03-30,technology,tablet,MX,sidebar_rectangle,485,411,375,11,0.26,0.847423,0.912409,0.029333,0.536082,0.693333,2.013354571428571,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5361; previous 7-day average is 2.0134.
2026-03-30,technology,tablet,US,in_article,1015,883,755,4,0.85,0.869951,0.85504,0.005298,0.837438,1.125828,3.924746857142857,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8374; previous 7-day average is 3.9247.
2026-03-30,technology,tablet,US,sidebar_rectangle,787,690,561,16,1.21,0.876747,0.813043,0.02852,1.537484,2.156863,2.4924904285714287,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5375; previous 7-day average is 2.4925.
