date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm
2026-03-21,home,desktop,AR,video_preroll,1161,1026,856,16,5.84,0.883721,0.834308,0.018692,5.030146,6.82243
2026-03-21,home,desktop,BR,in_article,8889,8464,7411,161,14.44,0.952188,0.875591,0.021724,1.62448,1.948455
2026-03-21,home,desktop,BR,sidebar_rectangle,6723,6202,4781,24,18.17,0.922505,0.77088,0.00502,2.702663,3.80046
2026-03-21,home,desktop,BR,top_banner,11310,9559,9005,52,37.68,0.845181,0.942044,0.005775,3.331565,4.184342
2026-03-21,home,desktop,BR,video_preroll,3032,2780,2234,20,6.86,0.916887,0.803597,0.008953,2.262533,3.070725
2026-03-21,home,desktop,MX,in_article,3424,2846,2643,15,7.66,0.831192,0.928672,0.005675,2.23715,2.898222
2026-03-21,home,desktop,MX,sidebar_rectangle,2918,2756,2625,60,6.06,0.944483,0.952467,0.022857,2.076765,2.308571
2026-03-21,home,desktop,MX,top_banner,5230,4906,4467,54,12.93,0.93805,0.910518,0.012089,2.472275,2.89456
2026-03-21,home,desktop,MX,video_preroll,1456,1224,1079,13,5.06,0.840659,0.881536,0.012048,3.475275,4.689527
2026-03-21,home,desktop,US,in_article,6084,4849,3809,66,20.63,0.797009,0.785523,0.017327,3.390861,5.41612
2026-03-21,home,desktop,US,sidebar_rectangle,3901,3094,3010,91,13.98,0.79313,0.972851,0.030233,3.583696,4.644518
2026-03-21,home,desktop,US,top_banner,5878,5508,5247,53,15.17,0.937053,0.952614,0.010101,2.58081,2.891176
2026-03-21,home,desktop,US,video_preroll,2176,2083,1878,31,12.15,0.957261,0.901584,0.016507,5.58364,6.469649
2026-03-21,home,mobile,AR,in_article,4623,4459,4133,106,12.56,0.964525,0.926889,0.025647,2.716851,3.038955
2026-03-21,home,mobile,AR,sidebar_rectangle,3311,3045,2487,44,5.24,0.919662,0.816749,0.017692,1.582603,2.106956
2026-03-21,home,mobile,AR,top_banner,5255,4721,3863,19,3.98,0.898382,0.818259,0.004918,0.757374,1.030287
2026-03-21,home,mobile,AR,video_preroll,1758,1445,1188,6,3.06,0.821957,0.822145,0.005051,1.740614,2.575758
2026-03-21,home,mobile,BR,in_article,13102,12528,9960,185,10.83,0.95619,0.795019,0.018574,0.826591,1.087349
2026-03-21,home,mobile,BR,sidebar_rectangle,9443,8105,7400,35,25.53,0.858308,0.913017,0.00473,2.70359,3.45
2026-03-21,home,mobile,BR,top_banner,17552,15763,12459,82,44.77,0.898074,0.790395,0.006582,2.550706,3.593386
2026-03-21,home,mobile,BR,video_preroll,4458,4191,3356,56,6.84,0.940108,0.800764,0.016687,1.53432,2.038141
2026-03-21,home,mobile,MX,in_article,5894,5287,4198,42,15.02,0.897014,0.794023,0.010005,2.548354,3.577894
2026-03-21,home,mobile,MX,sidebar_rectangle,3893,3107,2587,78,8.14,0.798099,0.832636,0.030151,2.090932,3.146502
2026-03-21,home,mobile,MX,top_banner,6977,6321,4998,93,5.34,0.905977,0.790698,0.018607,0.765372,1.068427
2026-03-21,home,mobile,MX,video_preroll,2210,2076,1879,32,10.2,0.939367,0.905106,0.01703,4.615385,5.428419
2026-03-21,home,mobile,US,in_article,9047,8144,6269,32,16.38,0.900188,0.769769,0.005104,1.810545,2.612857
2026-03-21,home,mobile,US,sidebar_rectangle,5878,4782,4388,20,27.05,0.813542,0.917608,0.004558,4.601905,6.16454
2026-03-21,home,mobile,US,top_banner,11543,10712,9051,98,26.52,0.928008,0.84494,0.010828,2.297496,2.930063
2026-03-21,home,mobile,US,video_preroll,3137,2687,2549,35,19.22,0.856551,0.948642,0.013731,6.126873,7.540212
2026-03-21,home,tablet,AR,in_article,1396,1200,963,18,3.35,0.859599,0.8025,0.018692,2.399713,3.478712
2026-03-21,home,tablet,AR,sidebar_rectangle,763,704,672,14,2.46,0.922674,0.954545,0.020833,3.224115,3.660714
2026-03-21,home,tablet,AR,top_banner,1452,1372,1092,5,1.12,0.944904,0.795918,0.004579,0.77135,1.025641
2026-03-21,home,tablet,AR,video_preroll,444,418,400,6,1.59,0.941441,0.956938,0.015,3.581081,3.975
2026-03-21,home,tablet,BR,in_article,3747,3548,2888,76,9.05,0.946891,0.81398,0.026316,2.415266,3.133657
2026-03-21,home,tablet,BR,sidebar_rectangle,2696,2318,1796,37,6.91,0.859792,0.774806,0.020601,2.563056,3.847439
2026-03-21,home,tablet,BR,top_banner,4534,4115,3433,78,9.82,0.907587,0.834265,0.022721,2.165858,2.860472
2026-03-21,home,tablet,BR,video_preroll,1231,991,856,6,2.54,0.805037,0.863774,0.007009,2.063363,2.96729
2026-03-21,home,tablet,MX,in_article,1697,1493,1353,29,2.83,0.879788,0.906229,0.021434,1.667649,2.091648
2026-03-21,home,tablet,MX,sidebar_rectangle,1088,1008,920,10,2.15,0.926471,0.912698,0.01087,1.976103,2.336957
2026-03-21,home,tablet,MX,top_banner,2085,1911,1792,36,2.91,0.916547,0.937729,0.020089,1.395683,1.623884
2026-03-21,home,tablet,MX,video_preroll,587,548,513,9,1.37,0.93356,0.936131,0.017544,2.333901,2.670565
2026-03-21,home,tablet,US,in_article,2479,2054,1774,42,11.22,0.82856,0.863681,0.023675,4.526019,6.32469
2026-03-21,home,tablet,US,sidebar_rectangle,1776,1564,1407,9,7.93,0.880631,0.899616,0.006397,4.46509,5.636105
2026-03-21,home,tablet,US,top_banner,3078,2640,2496,39,11.08,0.8577,0.945455,0.015625,3.59974,4.439103
2026-03-21,home,tablet,US,video_preroll,890,842,742,3,6.85,0.946067,0.881235,0.004043,7.696629,9.231806
2026-03-21,news,desktop,AR,in_article,2244,2121,2054,55,1.48,0.945187,0.968411,0.026777,0.659537,0.720545
2026-03-21,news,desktop,AR,sidebar_rectangle,1603,1502,1321,18,3.1,0.936993,0.879494,0.013626,1.933874,2.346707
2026-03-21,news,desktop,AR,top_banner,3460,2986,2808,11,10.18,0.863006,0.940388,0.003917,2.942197,3.625356
2026-03-21,news,desktop,AR,video_preroll,913,798,611,8,2.26,0.874042,0.765664,0.013093,2.475356,3.698854
2026-03-21,news,desktop,BR,in_article,7063,6833,6159,54,20.96,0.967436,0.901361,0.008768,2.967578,3.40315
2026-03-21,news,desktop,BR,sidebar_rectangle,4580,4201,3732,21,5.16,0.917249,0.88836,0.005627,1.126638,1.382637
2026-03-21,news,desktop,BR,top_banner,9614,8647,7464,85,15.13,0.899418,0.86319,0.011388,1.573747,2.027063
2026-03-21,news,desktop,BR,video_preroll,2391,2207,2043,5,13.05,0.923045,0.925691,0.002447,5.457967,6.387665
2026-03-21,news,desktop,MX,in_article,2874,2506,2141,16,6.13,0.871955,0.85435,0.007473,2.132916,2.863148
2026-03-21,news,desktop,MX,sidebar_rectangle,1894,1631,1324,40,2.59,0.86114,0.811772,0.030211,1.367476,1.956193
2026-03-21,news,desktop,MX,top_banner,3852,3463,3351,50,13.94,0.899013,0.967658,0.014921,3.618899,4.159952
2026-03-21,news,desktop,MX,video_preroll,1182,1006,794,7,4.94,0.8511,0.789264,0.008816,4.179357,6.221662
2026-03-21,news,desktop,US,in_article,4442,4126,3684,42,9.76,0.928861,0.892874,0.011401,2.197208,2.649294
2026-03-21,news,desktop,US,sidebar_rectangle,3363,2804,2160,61,9.27,0.833779,0.770328,0.028241,2.756467,4.291667
2026-03-21,news,desktop,US,top_banner,5458,4976,4079,104,26.47,0.911689,0.819735,0.025496,4.849762,6.489336
2026-03-21,news,desktop,US,video_preroll,1576,1409,1230,20,2.63,0.894036,0.87296,0.01626,1.668782,2.138211
2026-03-21,news,mobile,AR,in_article,3654,2992,2331,57,4.74,0.818829,0.779078,0.024453,1.297209,2.033462
2026-03-21,news,mobile,AR,sidebar_rectangle,2410,2103,1972,48,6.71,0.872614,0.937708,0.024341,2.784232,3.402637
2026-03-21,news,mobile,AR,top_banner,4606,3969,3606,76,6.72,0.861702,0.908541,0.021076,1.458967,1.863561
2026-03-21,news,mobile,AR,video_preroll,1306,1257,1067,18,4.63,0.962481,0.848846,0.01687,3.545176,4.339269
2026-03-21,news,mobile,BR,in_article,9521,9019,8144,224,18.32,0.947274,0.902983,0.027505,1.924168,2.249509
2026-03-21,news,mobile,BR,sidebar_rectangle,7167,5985,5674,42,17.95,0.835077,0.948037,0.007402,2.504535,3.163553
2026-03-21,news,mobile,BR,top_banner,13254,11157,8804,46,18.86,0.841784,0.789101,0.005225,1.422967,2.142208
2026-03-21,news,mobile,BR,video_preroll,4126,3495,2658,30,5.32,0.847067,0.760515,0.011287,1.289384,2.001505
2026-03-21,news,mobile,MX,in_article,4243,3628,3269,89,9.43,0.855055,0.901047,0.027225,2.222484,2.884674
2026-03-21,news,mobile,MX,sidebar_rectangle,3104,2493,2218,54,7.58,0.803157,0.889691,0.024346,2.44201,3.417493
2026-03-21,news,mobile,MX,top_banner,4936,4450,3846,59,9.32,0.90154,0.86427,0.015341,1.888169,2.423297
2026-03-21,news,mobile,MX,video_preroll,1643,1282,1192,16,9.03,0.78028,0.929797,0.013423,5.496044,7.575503
2026-03-21,news,mobile,US,in_article,6317,5699,4981,140,9.03,0.902169,0.874013,0.028107,1.429476,1.812889
2026-03-21,news,mobile,US,sidebar_rectangle,4714,4399,3378,26,13.72,0.933178,0.767902,0.007697,2.910479,4.061575
2026-03-21,news,mobile,US,top_banner,9206,7351,5991,26,39.23,0.798501,0.814991,0.00434,4.261351,6.548156
2026-03-21,news,mobile,US,video_preroll,2507,2089,1773,9,15.75,0.833267,0.848731,0.005076,6.282409,8.883249
2026-03-21,news,tablet,AR,in_article,910,804,754,12,0.64,0.883516,0.937811,0.015915,0.703297,0.848806
2026-03-21,news,tablet,AR,sidebar_rectangle,546,480,450,6,1.25,0.879121,0.9375,0.013333,2.289377,2.777778
2026-03-21,news,tablet,AR,top_banner,1252,991,826,15,2.93,0.791534,0.833502,0.01816,2.340256,3.547215
2026-03-21,news,tablet,AR,video_preroll,320,274,217,3,0.65,0.85625,0.791971,0.013825,2.03125,2.995392
2026-03-21,news,tablet,BR,in_article,2860,2571,2187,47,3.41,0.898951,0.850642,0.021491,1.192308,1.559214
2026-03-21,news,tablet,BR,sidebar_rectangle,1812,1484,1427,26,2.13,0.818985,0.96159,0.01822,1.175497,1.492642
2026-03-21,news,tablet,BR,top_banner,3788,2967,2856,55,8.51,0.783263,0.962588,0.019258,2.246568,2.979692
2026-03-21,news,tablet,BR,video_preroll,985,785,671,12,4.12,0.796954,0.854777,0.017884,4.182741,6.140089
2026-03-21,news,tablet,MX,in_article,1047,896,769,23,1.89,0.855778,0.858259,0.029909,1.805158,2.457737
2026-03-21,news,tablet,MX,sidebar_rectangle,716,662,541,5,0.66,0.924581,0.817221,0.009242,0.921788,1.219963
2026-03-21,news,tablet,MX,top_banner,1295,1093,939,13,3.38,0.844015,0.859103,0.013845,2.610039,3.599574
2026-03-21,news,tablet,MX,video_preroll,437,366,332,4,2.17,0.837529,0.907104,0.012048,4.965675,6.536145
2026-03-21,news,tablet,US,in_article,1938,1513,1195,5,2.89,0.780702,0.789822,0.004184,1.491228,2.41841
2026-03-21,news,tablet,US,sidebar_rectangle,1252,1075,929,15,1.97,0.858626,0.864186,0.016146,1.573482,2.12056
2026-03-21,news,tablet,US,top_banner,2555,2221,1906,8,8.3,0.869276,0.858172,0.004197,3.248532,4.354669
2026-03-21,news,tablet,US,video_preroll,632,590,486,4,3.53,0.933544,0.823729,0.00823,5.585443,7.263374
2026-03-21,sports,desktop,AR,in_article,1901,1830,1532,36,4.06,0.962651,0.837158,0.023499,2.135718,2.650131
2026-03-21,sports,desktop,AR,sidebar_rectangle,1469,1276,977,25,3.22,0.868618,0.765674,0.025589,2.191967,3.295803
2026-03-21,sports,desktop,AR,top_banner,2322,2132,1851,23,5.64,0.918174,0.868199,0.012426,2.428941,3.047002
2026-03-21,sports,desktop,AR,video_preroll,724,696,572,10,1.23,0.961326,0.821839,0.017483,1.698895,2.15035
2026-03-21,sports,desktop,BR,in_article,6140,5366,4498,101,16.15,0.873941,0.838241,0.022454,2.630293,3.590485
2026-03-21,sports,desktop,BR,sidebar_rectangle,3787,3282,2976,36,2.87,0.866649,0.906764,0.012097,0.757856,0.964382
2026-03-21,sports,desktop,BR,top_banner,7339,6461,5495,137,21.48,0.880365,0.850488,0.024932,2.926829,3.909008
2026-03-21,sports,desktop,BR,video_preroll,2062,1614,1407,13,7.83,0.782735,0.871747,0.00924,3.797284,5.565032
2026-03-21,sports,desktop,MX,in_article,2674,2553,2056,28,8.23,0.954749,0.805327,0.013619,3.077786,4.002918
2026-03-21,sports,desktop,MX,sidebar_rectangle,1646,1375,1191,34,3.65,0.835358,0.866182,0.028547,2.217497,3.064652
2026-03-21,sports,desktop,MX,top_banner,2863,2350,1994,20,6.21,0.820817,0.848511,0.01003,2.169053,3.114343
2026-03-21,sports,desktop,MX,video_preroll,839,759,730,8,1.71,0.904648,0.961792,0.010959,2.038141,2.342466
2026-03-21,sports,desktop,US,in_article,3114,2444,2041,44,6.27,0.784843,0.835106,0.021558,2.013487,3.072024
2026-03-21,sports,desktop,US,sidebar_rectangle,2588,2374,2118,39,12.61,0.917311,0.892165,0.018414,4.872488,5.95373
2026-03-21,sports,desktop,US,top_banner,5591,4539,4122,38,4.29,0.81184,0.90813,0.009219,0.767305,1.040757
2026-03-21,sports,desktop,US,video_preroll,1510,1312,1066,3,12.42,0.868874,0.8125,0.002814,8.225166,11.651032
2026-03-21,sports,mobile,AR,in_article,2819,2608,2512,46,5.67,0.925151,0.96319,0.018312,2.011352,2.257166
2026-03-21,sports,mobile,AR,sidebar_rectangle,1844,1568,1264,34,3.92,0.850325,0.806122,0.026899,2.125813,3.101266
2026-03-21,sports,mobile,AR,top_banner,3781,2954,2423,45,5.8,0.781275,0.820244,0.018572,1.533986,2.393727
2026-03-21,sports,mobile,AR,video_preroll,1006,869,703,9,2.45,0.863817,0.808976,0.012802,2.435388,3.485064
2026-03-21,sports,mobile,BR,in_article,9129,7855,6802,53,17.19,0.860445,0.865945,0.007792,1.88301,2.527198
2026-03-21,sports,mobile,BR,sidebar_rectangle,5820,5048,4878,40,16.11,0.867354,0.966323,0.0082,2.768041,3.302583
2026-03-21,sports,mobile,BR,top_banner,10410,8820,7541,151,23.44,0.847262,0.854989,0.020024,2.251681,3.108341
2026-03-21,sports,mobile,BR,video_preroll,3303,3004,2721,8,16.27,0.909476,0.905792,0.00294,4.925825,5.979419
2026-03-21,sports,mobile,MX,in_article,3692,3227,3133,59,4.71,0.874052,0.970871,0.018832,1.275731,1.503351
2026-03-21,sports,mobile,MX,sidebar_rectangle,2260,1867,1727,12,6.42,0.826106,0.925013,0.006948,2.840708,3.717429
2026-03-21,sports,mobile,MX,top_banner,4147,3445,2984,43,9.56,0.830721,0.866183,0.01441,2.305281,3.203753
2026-03-21,sports,mobile,MX,video_preroll,1348,1152,1120,14,3.23,0.854599,0.972222,0.0125,2.396142,2.883929
2026-03-21,sports,mobile,US,in_article,6006,5406,4989,148,20.67,0.9001,0.922863,0.029665,3.441558,4.143115
2026-03-21,sports,mobile,US,sidebar_rectangle,3658,2902,2375,50,15.3,0.79333,0.818401,0.021053,4.182613,6.442105
2026-03-21,sports,mobile,US,top_banner,6952,5671,5446,69,17.46,0.815736,0.960324,0.01267,2.511507,3.206023
2026-03-21,sports,mobile,US,video_preroll,2205,1882,1706,22,14.26,0.853515,0.906482,0.012896,6.46712,8.358734
2026-03-21,sports,tablet,AR,in_article,853,738,650,13,1.35,0.865182,0.880759,0.02,1.582649,2.076923
2026-03-21,sports,tablet,AR,sidebar_rectangle,612,521,457,6,0.52,0.851307,0.877159,0.013129,0.849673,1.137856
2026-03-21,sports,tablet,AR,top_banner,1157,1011,799,8,0.99,0.873812,0.790307,0.010013,0.855661,1.239049
2026-03-21,sports,tablet,AR,video_preroll,292,268,207,3,0.47,0.917808,0.772388,0.014493,1.609589,2.270531
2026-03-21,sports,tablet,BR,in_article,2553,2317,2107,52,6.45,0.90756,0.909366,0.02468,2.526439,3.061224
2026-03-21,sports,tablet,BR,sidebar_rectangle,1561,1383,1157,19,2.59,0.885971,0.836587,0.016422,1.659193,2.238548
2026-03-21,sports,tablet,BR,top_banner,3041,2678,2176,62,6.69,0.880631,0.812547,0.028493,2.199934,3.074449
2026-03-21,sports,tablet,BR,video_preroll,752,645,544,2,3.56,0.857713,0.843411,0.003676,4.734043,6.544118
2026-03-21,sports,tablet,MX,in_article,876,696,608,5,0.54,0.794521,0.873563,0.008224,0.616438,0.888158
2026-03-21,sports,tablet,MX,sidebar_rectangle,654,550,488,3,1.21,0.840979,0.887273,0.006148,1.850153,2.479508
2026-03-21,sports,tablet,MX,top_banner,1107,953,820,25,1.6,0.860885,0.860441,0.030488,1.445348,1.95122
2026-03-21,sports,tablet,MX,video_preroll,358,309,257,2,0.48,0.863128,0.831715,0.007782,1.340782,1.867704
2026-03-21,sports,tablet,US,in_article,1564,1330,1144,27,5.2,0.850384,0.86015,0.023601,3.324808,4.545455
2026-03-21,sports,tablet,US,sidebar_rectangle,1043,965,934,0,5.65,0.925216,0.967876,0.0,5.417066,6.049251
2026-03-21,sports,tablet,US,top_banner,1974,1666,1612,49,9.33,0.843972,0.967587,0.030397,4.726444,5.787841
2026-03-21,sports,tablet,US,video_preroll,579,488,458,2,1.56,0.842832,0.938525,0.004367,2.694301,3.406114
2026-03-21,technology,desktop,AR,in_article,1579,1291,1156,20,1.83,0.817606,0.89543,0.017301,1.158961,1.583045
2026-03-21,technology,desktop,AR,sidebar_rectangle,1161,1044,972,29,1.87,0.899225,0.931034,0.029835,1.61068,1.923868
2026-03-21,technology,desktop,AR,top_banner,2059,1935,1636,33,6.11,0.939777,0.845478,0.020171,2.96746,3.734719
2026-03-21,technology,desktop,AR,video_preroll,565,458,447,8,3.3,0.810619,0.975983,0.017897,5.840708,7.38255
2026-03-21,technology,desktop,BR,in_article,3962,3164,3062,81,6.01,0.798587,0.967762,0.026453,1.516911,1.962769
2026-03-21,technology,desktop,BR,sidebar_rectangle,2964,2829,2287,10,8.27,0.954453,0.808413,0.004373,2.790148,3.616091
2026-03-21,technology,desktop,BR,top_banner,5274,4839,4612,22,7.35,0.91752,0.953089,0.00477,1.393629,1.593669
2026-03-21,technology,desktop,BR,video_preroll,1439,1166,1011,5,5.13,0.810285,0.867067,0.004946,3.564976,5.074184
2026-03-21,technology,desktop,MX,in_article,1783,1635,1568,14,3.19,0.916994,0.959021,0.008929,1.789119,2.034439
2026-03-21,technology,desktop,MX,sidebar_rectangle,1220,1038,875,27,3.0,0.85082,0.842967,0.030857,2.459016,3.428571
2026-03-21,technology,desktop,MX,top_banner,2774,2397,1938,34,2.98,0.864095,0.808511,0.017544,1.074261,1.537668
2026-03-21,technology,desktop,MX,video_preroll,530,454,403,4,1.65,0.856604,0.887665,0.009926,3.113208,4.094293
2026-03-21,technology,desktop,US,in_article,3032,2624,2163,21,11.18,0.865435,0.824314,0.009709,3.687335,5.168747
2026-03-21,technology,desktop,US,sidebar_rectangle,2100,1750,1702,45,2.92,0.833333,0.972571,0.026439,1.390476,1.715629
2026-03-21,technology,desktop,US,top_banner,3699,3079,2868,49,14.19,0.832387,0.931471,0.017085,3.836172,4.947699
2026-03-21,technology,desktop,US,video_preroll,1103,974,762,15,6.27,0.883046,0.782341,0.019685,5.684497,8.228346
2026-03-21,technology,mobile,AR,in_article,2669,2541,2431,13,3.24,0.952042,0.95671,0.005348,1.213938,1.332785
2026-03-21,technology,mobile,AR,sidebar_rectangle,1602,1353,1184,13,4.17,0.844569,0.875092,0.01098,2.602996,3.521959
2026-03-21,technology,mobile,AR,top_banner,2810,2203,2118,48,7.32,0.783986,0.961416,0.022663,2.604982,3.456091
2026-03-21,technology,mobile,AR,video_preroll,841,782,661,1,4.4,0.929845,0.845269,0.001513,5.231867,6.656581
2026-03-21,technology,mobile,BR,in_article,6918,6077,5107,33,16.39,0.878433,0.840382,0.006462,2.369182,3.209321
2026-03-21,technology,mobile,BR,sidebar_rectangle,4648,4097,3160,81,9.93,0.881454,0.771296,0.025633,2.136403,3.142405
2026-03-21,technology,mobile,BR,top_banner,9483,7708,7440,75,25.91,0.812823,0.965231,0.010081,2.732258,3.482527
2026-03-21,technology,mobile,BR,video_preroll,2478,2166,1806,15,2.91,0.874092,0.833795,0.008306,1.174334,1.611296
2026-03-21,technology,mobile,MX,in_article,2981,2526,2222,40,5.37,0.847367,0.879652,0.018002,1.801409,2.416742
2026-03-21,technology,mobile,MX,sidebar_rectangle,1991,1721,1318,20,3.93,0.86439,0.765834,0.015175,1.973882,2.981791
2026-03-21,technology,mobile,MX,top_banner,3253,3101,2713,14,5.72,0.953274,0.874879,0.00516,1.758377,2.108367
2026-03-21,technology,mobile,MX,video_preroll,1019,972,873,5,3.25,0.953876,0.898148,0.005727,3.189401,3.722795
2026-03-21,technology,mobile,US,in_article,4225,3842,3275,50,13.84,0.909349,0.852421,0.015267,3.27574,4.225954
2026-03-21,technology,mobile,US,sidebar_rectangle,2860,2689,2528,68,14.46,0.94021,0.940126,0.026899,5.055944,5.719937
2026-03-21,technology,mobile,US,top_banner,6130,4833,3674,17,7.87,0.788418,0.76019,0.004627,1.28385,2.142079
2026-03-21,technology,mobile,US,video_preroll,1590,1407,1253,19,4.78,0.884906,0.890547,0.015164,3.006289,3.814844
2026-03-21,technology,tablet,AR,in_article,646,605,475,6,1.61,0.936533,0.785124,0.012632,2.49226,3.389474
2026-03-21,technology,tablet,AR,sidebar_rectangle,453,390,315,9,0.67,0.860927,0.807692,0.028571,1.479029,2.126984
2026-03-21,technology,tablet,AR,top_banner,828,665,612,12,1.39,0.80314,0.920301,0.019608,1.678744,2.271242
2026-03-21,technology,tablet,AR,video_preroll,237,219,207,0,0.88,0.924051,0.945205,0.0,3.71308,4.251208
2026-03-21,technology,tablet,BR,in_article,2000,1587,1338,40,4.35,0.7935,0.8431,0.029895,2.175,3.251121
2026-03-21,technology,tablet,BR,sidebar_rectangle,1299,1071,987,15,0.85,0.82448,0.921569,0.015198,0.654349,0.861196
2026-03-21,technology,tablet,BR,top_banner,2782,2280,2020,29,3.84,0.819554,0.885965,0.014356,1.380302,1.90099
2026-03-21,technology,tablet,BR,video_preroll,654,526,498,8,1.51,0.804281,0.946768,0.016064,2.308869,3.032129
2026-03-21,technology,tablet,MX,in_article,930,851,691,8,1.48,0.915054,0.811986,0.011577,1.591398,2.141823
2026-03-21,technology,tablet,MX,top_banner,1111,902,875,12,0.88,0.811881,0.970067,0.013714,0.792079,1.005714
2026-03-21,technology,tablet,MX,video_preroll,313,275,230,3,0.44,0.878594,0.836364,0.013043,1.405751,1.913043
2026-03-21,technology,tablet,US,in_article,1256,1015,885,4,1.34,0.808121,0.871921,0.00452,1.066879,1.514124
2026-03-21,technology,tablet,US,sidebar_rectangle,810,640,533,7,2.61,0.790123,0.832812,0.013133,3.222222,4.896811
2026-03-21,technology,tablet,US,top_banner,1517,1288,1022,22,5.36,0.849044,0.793478,0.021526,3.533289,5.244618
2026-03-21,technology,tablet,US,video_preroll,408,329,318,5,0.97,0.806373,0.966565,0.015723,2.377451,3.050314
2026-03-21,technology,unknown,MX,sidebar_rectangle,554,462,432,10,1.36,0.833935,0.935065,0.023148,2.454874,3.148148
2026-03-22,home,desktop,AR,in_article,3021,2664,2365,73,5.84,0.881827,0.887763,0.030867,1.933135,2.469345
